passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
141,-5.33823,1.59472,1,11
142,-4.39274,1.987,1,11
143,1.711,-3.34172,1,4
144,3.82944,2.21531,1,8
145,2.66368,2.95226,1,8
146,1.01582,1.94473,1,8
147,-2.49055,2.03576,1,12
148,1.23909,-2.20832,1,4
149,0.9569,-2.74613,1,5
150,2.98747,1.19307,1,2
151,-3.25843,2.39069,1,13
152,-1.95319,-0.333,1,9
153,-4.95592,2.85579,1,7
154,-3.22736,-4.87039,1,9
155,-3.00946,-3.12407,1,8
156,-1.12943,4.18171,1,9
157,-3.35886,1.5382,1,8
158,5.68497,0.55495,1,10
159,3.81642,-0.38342,1,7
160,1.21837,2.12572,1,13
161,4.19928,3.30901,1,3
162,-2.72969,2.82002,1,2
163,1.03309,3.05611,1,2
164,-3.97686,0.25804,1,1
165,-1.25092,1.98508,1,6
166,2.47057,-0.77485,1,6
167,5.11888,-2.80023,1,5
168,5.55645,1.9093,1,10
169,-0.35474,-4.64085,1,9
170,-0.24757,2.05092,1,11
171,-2.82204,1.48658,1,13
172,-3.59519,-1.1152,1,13
173,5.12355,-1.92731,1,3
174,-1.44692,0.82237,1,2
175,1.91317,-0.2045,1,10
