passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
93,-0.32624,-4.47861,1,2
94,0.23996,5.33754,1,13
95,5.04663,-2.88173,1,3
96,-0.30775,2.55727,1,4
97,0.45032,-4.60923,1,11
98,1.599,3.94147,1,7
99,-0.38012,1.58341,1,10
100,3.103,1.99981,1,6
101,-2.46658,-1.28049,1,4
102,-2.19157,-4.92485,1,1
103,-3.41926,-1.03061,1,9
104,-4.00273,2.01646,1,6
105,-1.72395,-2.2065,1,6
106,-2.84947,-3.80098,1,8
107,-1.43879,-3.00918,1,1
108,-3.2433,-3.71567,1,5
109,4.75411,-1.70571,1,11
110,1.33811,5.07046,1,10
111,-1.05728,-4.04202,1,2
112,0.19473,2.24523,1,2
113,2.31085,2.15359,1,2
114,-4.49276,-3.5903,1,1
115,-2.58661,0.83797,1,6
116,-5.30476,1.40741,1,9
117,-2.95301,5.20809,1,10
118,0.76129,-5.94054,1,7
119,-1.30203,1.78694,1,2
120,3.24207,1.33207,1,9
121,-2.09068,1.21597,1,2
122,3.21708,-4.93603,1,2
123,0.77211,-1.34546,1,2
124,-0.21562,5.3251,1,2
125,-4.13189,-3.57232,1,3
126,-4.88486,-2.77608,1,3
127,-2.18467,-0.57176,1,5
128,2.71501,-2.89334,1,5
129,-0.30783,3.30543,1,3
130,-2.24346,4.9213,1,4
131,3.00261,2.79188,1,12
132,5.33762,-2.11993,1,10
133,-1.76709,-2.2945,1,8
134,-3.3119,0.42974,1,3
135,-1.7147,-2.05469,1,3
136,-2.51322,-0.7253,1,2
137,-3.37991,-4.49053,1,12
138,-4.49421,-1.27164,1,10
139,-0.82527,-4.48628,1,8
140,-2.64584,-0.37648,1,5
141,5.56698,-0.22032,1,3
142,0.94276,4.72817,1,9
143,2.95489,2.31588,1,13
144,3.41414,2.81351,1,3
145,3.66311,1.54682,1,4
146,-1.8114,1.23803,1,6
147,-3.04894,1.02524,1,1
148,-1.68429,1.89082,1,9
149,0.24646,-2.89761,1,6
150,-2.23292,-2.3157,1,13
151,0.55637,-4.0029,1,6
152,1.80764,-0.81135,1,9
153,5.63616,-0.97488,1,3
154,2.08142,5.45933,1,5
155,2.7886,3.3227,1,3
156,-1.43479,-4.08701,1,10
157,3.07081,2.05381,1,12
158,-5.63938,-0.90788,1,5
159,-3.76613,-0.72687,1,9
160,1.57525,-1.87662,1,4
161,-5.32216,0.50804,1,7
162,-3.07769,2.43547,1,11
163,-1.52865,-2.84083,1,8
164,-0.21879,-3.97922,1,5
165,-2.32775,-0.29484,1,4
166,-1.49165,2.11638,1,6
167,3.42966,4.72035,1,6
168,-5.03651,-3.02542,1,5
169,-0.35484,4.64084,1,8
170,1.98575,0.56953,1,10
171,0.09885,-3.18811,1,6
172,0.17058,3.76032,1,6
173,-5.11949,1.93808,1,2
174,-0.63404,-1.53879,1,1
175,-1.21925,1.48845,1,4
176,-0.24175,-2.8098,1,5
177,-3.8781,3.0196,1,9
178,-2.10888,-4.74323,1,13
179,-1.39814,-4.70708,1,13
180,-3.90793,1.48215,1,6
181,4.51661,0.55841,1,4
182,-1.7027,3.05804,1,10
183,-4.65221,2.3959,1,10
184,-0.37308,2.91342,1,10
185,1.64678,4.76621,1,10
186,1.26558,-2.61569,1,2
187,-3.46674,1.63342,1,9
188,3.68091,-3.13297,1,7
189,-4.14459,3.37713,1,3
190,0.26758,-2.21729,1,2
191,-4.62103,3.50184,1,11
192,1.91647,-4.97568,1,3
193,0.13785,-4.31975,1,3
194,-2.95556,2.8679,1,9
195,0.88206,4.06828,1,12
196,0.89118,-3.4344,1,7
197,4.18429,-1.37982,1,10
198,-2.06732,3.90061,1,2
199,-2.59373,-4.80807,1,13
200,-4.99644,2.0276,1,8
201,2.45373,-4.23969,1,9
202,0.45817,-3.84943,1,1
203,2.70477,4.72494,1,11
204,2.9101,-3.4299,1,10
205,3.74567,-0.23868,1,2
206,-5.80201,-0.52725,1,7
207,4.21396,-3.74908,1,5
208,-3.8824,-2.39682,1,8
209,2.71697,3.98455,1,6
210,1.45533,4.46596,1,6
211,-2.53782,1.67951,1,3
212,-0.02866,-3.52367,1,4
213,1.9477,-3.78816,1,1
214,0.78685,-3.06755,1,13
215,-2.31426,5.03881,1,9
216,-2.90263,-0.63092,1,13
217,2.65376,1.68298,1,3
218,2.16143,1.82746,1,12
219,2.06504,2.38103,1,11
220,-1.78468,-3.71076,1,8
221,-3.56903,0.10819,1,6
222,2.13772,5.37068,1,4
223,-4.09304,0.12848,1,10
224,1.74764,2.33094,1,3
225,5.38802,1.93882,1,1
226,3.51457,-4.79211,1,10
227,-3.83517,-1.53407,1,9
228,2.21385,-1.04841,1,10
229,-1.08872,-3.1264,1,9
230,-3.4757,-1.99093,1,6
231,1.88743,-4.3319,1,6
232,2.41446,-2.29565,1,11
233,4.74199,-0.33091,1,5
234,5.12379,0.01682,1,11
235,2.06969,-2.3346,1,11
236,-1.89468,-1.61958,1,12
237,3.49485,-0.22098,1,7
238,-3.55236,-0.62413,1,9
239,-4.03645,0.52221,1,13
240,1.39615,-4.17624,1,6
241,0.31449,2.24438,1,1
242,-3.33274,0.03991,1,12
243,4.39496,-3.1573,1,9
244,-1.6046,-0.81329,1,5
245,3.26345,-4.79048,1,13
246,-0.36987,-5.17319,1,3
247,-3.71245,-2.22672,1,9
248,0.09574,4.66541,1,8
249,-1.60579,-2.77124,1,6
250,3.64523,2.10914,1,2
251,-4.14337,-4.19365,1,1
252,-2.4153,-3.8563,1,6
253,3.3616,1.00766,1,3
254,2.45417,-2.01081,1,10
255,4.30342,-0.48049,1,5
256,0.57591,-4.79378,1,11
257,-4.37433,-2.45684,1,10
258,3.5556,-1.7194,1,8
259,-3.35316,-1.84589,1,3
260,5.93217,0.63542,1,13
261,1.36142,1.29237,1,4
262,3.68667,-4.30498,1,13
263,-5.72298,0.56651,1,3
264,3.02918,-4.46601,1,5
265,0.59609,2.28609,1,2
266,-3.15177,-1.07448,1,9
267,-2.52351,-2.68332,1,3
268,4.91799,1.00208,1,1
269,-1.96759,-1.72837,1,10
270,-3.34682,3.92304,1,5
271,2.30312,0.74086,1,9
272,-4.92037,0.32291,1,5
273,1.53759,4.06991,1,9
274,3.82297,3.73201,1,1
275,1.41769,4.93687,1,12
276,3.46435,4.55509,1,11
277,2.12355,5.27344,1,10
278,3.54675,0.97393,1,11
279,-3.35643,-3.81668,1,5
280,-0.59422,2.92797,1,9
281,-1.75828,-0.43496,1,8
282,-1.76687,-4.92348,1,7
283,-4.37323,0.02429,1,4
284,-4.18683,-0.95802,1,4
285,-5.38949,1.93333,1,6
286,3.40142,3.35609,1,3
287,-4.79704,0.29099,1,11
288,3.37076,-4.46029,1,13
289,3.81042,-3.86212,1,1
290,-0.59258,4.62203,1,7
291,0.74893,2.80406,1,2
292,-2.95238,-1.27716,1,11
293,-3.6068,-4.3773,1,13
294,-1.55552,0.89337,1,1
295,1.18363,4.16931,1,13
296,2.66458,-0.90419,1,1
297,5.16735,2.92898,1,9
298,4.03841,3.16144,1,11
299,2.74529,3.40651,1,7
300,2.13487,3.68667,1,12
301,-1.49641,-1.42228,1,12
302,-4.49707,-2.24564,1,9
303,1.81705,0.61674,1,2
304,1.96041,-0.90449,1,3
305,-0.59564,-4.41598,1,3
306,-0.17922,-2.34148,1,1
307,5.03672,2.11989,1,2
308,3.49376,-4.19951,1,9
309,4.72852,-2.06723,1,13
310,2.69035,-0.26458,1,5
311,3.13033,-3.83571,1,6
312,0.98474,-4.33392,1,13
313,-5.90259,-0.4973,1,13
314,2.15929,4.41485,1,9
315,-4.34791,3.2182,1,13
316,2.7927,3.12514,1,10
317,4.02699,0.79154,1,5
318,5.09048,-2.04729,1,9
319,-0.71315,2.13507,1,4
320,-0.73291,2.49146,1,4
321,-1.41703,2.46858,1,9
322,-3.84608,0.80737,1,7
323,-3.28618,-4.41702,1,6
324,5.35088,0.85536,1,8
325,1.13408,-1.73343,1,10
326,-3.69581,-1.43735,1,8
327,2.72316,-3.55197,1,8
328,-2.33056,3.29931,1,8
329,-4.66012,1.64387,1,7
330,4.56345,1.61835,1,2
331,1.53831,3.12059,1,10
332,-2.136,-3.50082,1,13
333,-0.80978,1.45497,1,5
334,4.78419,-3.54593,1,13
335,2.07001,1.8992,1,5
336,2.40914,-0.17563,1,12
337,-3.72869,-0.95692,1,6
338,-0.79937,-2.88054,1,6
339,4.33322,-0.01384,1,3
340,-0.87221,3.59821,1,2
341,-5.03702,2.99932,1,5
342,-5.63132,1.2647,1,10
343,0.17577,-1.99924,1,11
344,2.16532,-4.73963,1,10
345,2.72073,1.98252,1,1
346,1.774,3.657,1,11
347,-2.89489,3.51571,1,12
348,5.47017,2.03583,1,11
349,-4.0052,-0.55426,1,1
350,-3.05717,5.10703,1,5
351,1.587,3.1473,1,10
352,1.29853,4.92198,1,10
353,4.11645,-2.79173,1,3
354,-2.04289,-4.03387,1,4
355,-4.98108,0.99997,1,9
356,4.23542,-2.60894,1,7
357,2.28209,1.74758,1,9
358,-0.07172,-2.56229,1,4
359,-0.51684,-5.9751,1,3
360,-2.62159,-1.07359,1,11
361,0.73543,1.67613,1,10
362,-3.77099,-2.64009,1,13
363,-1.74629,5.38177,1,2
364,3.31616,3.71991,1,3
365,0.68583,2.86474,1,2
366,3.02873,-2.35111,1,7
367,3.80086,1.83111,1,3
368,0.2807,5.94151,1,12
369,2.58882,0.90921,1,2
370,-5.20903,1.99748,1,1
371,4.88303,0.40849,1,8
372,3.08741,-2.32747,1,11
373,0.96981,2.78445,1,5
374,3.40362,2.2625,1,3
375,-1.51774,4.02675,1,5
