passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
217,1.1247,2.93427,1,3
218,-0.20564,-2.82296,1,5
219,0.14155,3.14859,1,1
220,3.57573,-2.04181,1,7
221,-0.42663,3.54509,1,5
222,0.56207,-5.7531,1,3
223,1.53945,3.79468,1,3
224,-0.68007,2.83285,1,12
225,4.81323,3.10202,1,9
226,-5.27439,-2.73812,1,7
227,-1.67936,-3.77381,1,12
228,-2.34532,-0.70691,1,2
229,-2.95657,1.48943,1,10
230,-2.46609,-3.15638,1,10
231,-2.83433,-3.78079,1,8
232,-1.43713,-3.00571,1,3
233,-3.1259,-3.58116,1,8
234,4.8228,-1.73036,1,4
235,0.7961,3.01665,1,2
236,-0.63076,-2.41143,1,3
237,0.30259,3.48873,1,12
238,2.63857,2.45901,1,1
239,-3.17955,-2.54088,1,4
240,-4.18909,1.35711,1,1
241,-2.19053,0.58117,1,6
242,-1.75138,-2.83574,1,1
243,0.68787,-5.3676,1,12
244,-1.05938,1.45392,1,3
245,-3.04385,-4.93293,1,2
246,-4.48325,2.60752,1,4
247,2.36375,-3.62674,1,6
248,2.32261,-4.04731,1,2
249,-0.12958,3.20024,1,13
250,-3.18583,-2.75439,1,5
