passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
162,-0.48581,-3.89457,1,3
163,-1.79441,2.68089,1,7
164,-3.44206,-2.00855,1,12
165,1.82868,1.47013,1,8
166,2.15339,-1.43771,1,11
167,4.24464,-4.0034,1,10
168,2.42655,-5.35083,1,8
169,-0.3135,4.64381,1,4
170,-1.71327,-1.15424,1,9
171,3.15779,0.44967,1,2
172,-3.35669,1.70344,1,9
173,-2.10178,5.05448,1,9
174,0.87862,1.41347,1,10
175,0.8327,1.73455,1,12
176,-2.49557,1.3136,1,13
177,4.07847,2.74295,1,10
178,-4.22766,-3.01206,1,8
179,-4.82863,0.89208,1,13
180,-1.39229,-3.94084,1,8
181,-1.40938,-4.32726,1,1
182,-2.25586,-2.67618,1,2
183,5.11671,1.09668,1,12
184,2.66698,1.23063,1,7
185,-2.13559,4.56814,1,11
186,-2.8513,-0.55998,1,3
187,-2.16509,-3.16208,1,8
188,-4.04203,2.65078,1,9
189,2.27576,-4.83772,1,1
190,-0.44109,-2.18939,1,8
191,5.68587,-1.13473,1,5
192,-5.22901,-1.04298,1,1
193,-1.96565,3.84908,1,7
194,3.24408,2.53697,1,3
195,-3.19146,-2.67274,1,2
196,-3.75737,1.93387,1,3
197,-3.90608,2.03831,1,2
198,3.71507,2.3847,1,3
199,-0.56438,5.43382,1,1
200,3.06838,4.43402,1,9
201,-0.94827,4.80588,1,4
202,-3.60514,1.42515,1,8
203,-5.36536,-0.924,1,10
204,-4.33811,1.18899,1,7
205,2.66015,-2.64776,1,7
206,-5.78848,-0.65939,1,6
207,5.29012,-1.95644,1,2
208,-2.95864,-3.47336,1,7
209,4.65333,-1.26691,1,12
210,0.27411,4.6891,1,12
211,-1.36245,-2.72122,1,4
212,-0.85625,3.41817,1,3
213,-2.00951,-3.75573,1,8
214,-1.0701,-2.98058,1,9
215,5.04651,2.29742,1,6
216,-0.08939,2.96906,1,3
217,0.5103,3.10072,1,13
218,-1.39722,-2.46154,1,2
219,1.76159,-2.61352,1,2
220,-2.30293,3.41341,1,2
221,0.68053,-3.50522,1,3
222,-2.61354,-5.15592,1,9
223,4.09141,0.17273,1,8
224,-2.33337,-1.7444,1,1
225,-4.33719,3.73879,1,13
