passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
105,-0.93277,-2.64019,1,12
106,-1.47116,-4.51692,1,2
107,-2.14974,-2.55028,1,13
108,4.82253,1.03363,1,8
109,4.58614,2.1162,1,10
110,-2.22087,4.75056,1,13
111,-4.0997,-0.80516,1,4
112,-1.27323,-1.85953,1,6
113,-2.64144,1.73227,1,7
114,2.44808,-5.20404,1,10
115,-0.53699,-2.66541,1,11
116,5.38216,-1.07412,1,2
117,-4.43145,-0.8839,1,3
118,-2.72389,5.33385,1,5
119,1.74164,1.36202,1,1
120,-3.17867,-2.66204,1,7
121,0.4353,-2.37908,1,5
122,-5.22344,2.72575,1,3
123,1.30545,0.83797,1,3
124,-0.55058,5.30095,1,12
125,3.10815,4.49148,1,9
126,-1.08766,5.5123,1,7
127,-2.10012,0.8302,1,12
128,-3.91014,-0.67339,1,2
129,-3.20166,0.87751,1,10
130,3.83333,-3.81548,1,10
131,-4.07368,-0.46405,1,8
132,5.38663,-1.99213,1,3
133,-1.87797,-2.20467,1,8
134,3.22237,-0.87732,1,4
135,0.15617,2.67162,1,2
136,-1.17108,-2.33899,1,3
137,-1.36571,5.45192,1,12
138,-2.20346,-4.11823,1,1
139,-1.54138,-4.29324,1,4
140,2.4323,1.10731,1,1
141,-0.16766,5.56881,1,6
142,0.78292,4.75725,1,1
143,-1.85327,-3.26497,1,12
144,2.47269,-3.66851,1,3
145,-2.2239,3.29626,1,2
146,0.41816,-2.15384,1,4
147,-1.45437,-2.86914,1,6
148,2.52994,0.10681,1,2
149,-2.32915,-1.74125,1,13
150,-2.43655,2.10038,1,5
151,3.49133,-2.03553,1,4
152,1.98132,0.01433,1,1
153,-5.56138,1.33705,1,4
154,-5.19495,2.67378,1,1
155,-4.20768,1.05456,1,7
156,-1.90696,-5.47611,1,10
157,-1.62469,3.31789,1,9
158,1.2369,-5.57646,1,2
159,-3.77368,0.68657,1,2
160,2.38853,0.54593,1,11
161,2.40099,4.7769,1,12
162,-0.6928,-3.86312,1,7
163,-3.18134,0.53494,1,2
164,2.28699,3.26369,1,11
165,-1.2712,1.97215,1,5
166,-2.02184,-1.61749,1,4
167,2.08829,5.44823,1,10
168,-0.42686,-5.85981,1,1
169,0.20904,4.64969,1,1
170,1.79394,-1.02438,1,9
171,-0.3811,3.16679,1,8
172,0.36601,-3.74635,1,7
173,2.05785,5.07253,1,10
174,-0.3885,1.61831,1,10
175,1.6173,1.04231,1,11
176,-2.503,-1.29939,1,4
177,-1.99828,-4.49049,1,10
178,-4.97006,-1.49804,1,8
179,-4.38531,2.20919,1,6
180,-2.57323,-3.29351,1,1
181,-2.72982,-3.64138,1,11
182,-1.50981,-3.15773,1,5
183,-3.44114,-3.94232,1,8
184,2.76466,-0.99192,1,10
185,1.28672,4.87576,1,2
186,-0.73533,-2.81119,1,2
187,0.33114,3.81794,1,8
188,3.53614,3.2955,1,7
189,-4.17651,-3.33758,1,12
190,-2.12467,0.68832,1,11
191,-5.60412,1.48683,1,10
192,-2.80181,-4.53654,1,1
193,0.54937,-4.28689,1,1
194,-2.42523,3.32844,1,2
195,-2.18599,-3.54266,1,11
196,-3.0671,1.78387,1,13
197,2.40573,-3.69116,1,9
198,2.19728,-3.8289,1,2
199,-0.22103,5.45858,1,10
200,-4.07903,-3.52663,1,2
201,-4.25885,-2.42032,1,2
202,-3.7503,-0.9815,1,9
203,3.72544,-3.97013,1,5
204,-0.41709,4.47872,1,9
205,-1.55685,3.41515,1,10
206,4.26654,3.96711,1,8
207,5.242,-2.08195,1,10
208,-2.78396,-3.61488,1,4
209,-4.78262,0.62058,1,10
210,-3.00955,-3.6063,1,13
211,-2.92391,-0.84382,1,12
212,-2.11909,-2.81541,1,2
213,-4.09863,-1.15971,1,5
214,-0.57294,-3.1146,1,5
215,-5.48956,-0.78112,1,9
216,2.96808,-0.11746,1,8
217,0.61448,3.08177,1,11
218,2.22776,1.74599,1,5
219,2.4323,2.0044,1,3
220,3.79329,1.6018,1,2
221,-2.94793,2.0148,1,11
222,-5.47902,1.84238,1,3
223,-2.72383,3.05782,1,6
224,0.24691,-2.90286,1,8
225,-3.9747,-4.12207,1,3
226,0.81813,-5.88618,1,9
227,3.76841,-1.69143,1,7
228,2.4137,-0.4175,1,2
229,1.17937,3.09334,1,11
230,2.57499,3.06818,1,2
231,-1.56519,-4.45847,1,4
232,2.76932,1.85216,1,4
233,-4.69309,-0.75554,1,7
234,-5.03097,-0.97099,1,2
235,2.00588,-2.38964,1,6
236,-2.48128,0.23686,1,2
237,-2.74604,2.17303,1,2
238,-1.70908,-3.17613,1,11
239,-0.22345,-4.06395,1,4
240,-4.36853,-0.55334,1,8
241,-1.30562,1.85244,1,13
242,1.95912,2.69641,1,6
243,-4.63889,-2.78657,1,10
244,-0.13715,1.7937,1,10
245,5.57181,1.59806,1,6
246,0.16073,-5.1839,1,9
247,0.19617,4.32459,1,2
248,-4.36414,1.65213,1,13
249,-1.22017,-2.96133,1,3
250,-2.6687,3.25794,1,4
251,-0.50536,-5.87357,1,11
252,-3.59026,2.79548,1,7
253,-1.8095,-4.06989,1,10
254,-0.90339,-3.04141,1,6
255,-4.04875,1.53555,1,4
256,4.79177,0.59243,1,1
257,-2.44065,4.38339,1,9
258,-3.51123,1.80829,1,6
259,-0.48618,3.79666,1,6
260,1.94834,5.639,1,8
261,0.81757,-1.68975,1,1
262,-5.12722,2.41578,1,5
263,4.37941,-3.72749,1,11
264,-4.18346,3.4088,1,10
265,0.28306,-2.34551,1,2
266,-2.65393,2.01117,1,2
267,1.32396,-3.43736,1,2
268,0.16008,-5.01649,1,1
269,-1.87951,1.82376,1,6
270,1.09266,5.0396,1,9
271,0.60766,-2.34179,1,10
272,4.68291,-1.54424,1,7
273,-2.03739,3.84414,1,2
274,-2.53653,-4.70202,1,9
275,-4.75942,1.93142,1,2
276,2.86661,-4.95309,1,2
277,0.67189,-5.6451,1,2
278,1.82726,3.19204,1,2
279,3.28824,-3.87558,1,3
280,2.98161,-0.18999,1,3
281,-1.80385,-0.16392,1,5
282,3.9081,-3.47696,1,5
283,-3.72128,-2.29736,1,3
284,2.4197,3.54858,1,4
285,1.77405,5.444,1,12
286,-3.9848,2.63711,1,10
287,-0.03908,-4.8057,1,8
288,2.55639,-4.97203,1,3
289,1.34803,-5.25529,1,3
290,-1.94489,4.23459,1,2
291,-2.83613,-0.61646,1,12
292,2.71656,1.7228,1,10
293,4.33123,3.662,1,8
294,1.1753,1.35515,1,5
295,-1.8785,-3.90582,1,3
296,-2.81252,0.08526,1,9
297,2.19661,5.51864,1,13
298,-5.12616,0.16091,1,3
299,2.62448,3.50043,1,4
300,4.00857,1.44244,1,6
